Application,GPU,CPU,Resolution,Runtime,AllowsTearing,ProcessID,SwapChainAddress,SyncInterval,PresentFlags,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,MsPCLatency,GPU0Clk(MHz),GPU0MemClk(MHz),GPU0Util(%),GPU0Temp(C),CPUClk(MHz),CPUUtil(%)
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.433421,17.047,17.047,0.341,17.047,17.047,33.886,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.467283,33.861,33.861,0.677,33.861,33.861,67.102,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.483991,16.709,16.709,0.334,16.709,16.709,33.457,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.517536,33.545,33.545,0.671,33.545,33.545,66.456,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.534079,16.543,16.543,0.331,16.543,16.543,31.964,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.568342,34.263,34.263,0.685,34.263,34.263,69.683,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.584614,16.272,16.272,0.325,16.272,16.272,32.862,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.618136,33.521,33.521,0.670,33.521,33.521,66.386,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.634716,16.581,16.581,0.332,16.581,16.581,33.976,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.668002,33.285,33.285,0.666,33.285,33.285,67.039,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.684639,16.637,16.637,0.333,16.637,16.637,32.507,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.717439,32.801,32.801,0.656,32.801,32.801,64.174,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.734062,16.622,16.622,0.332,16.622,16.622,33.294,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.767856,33.795,33.795,0.676,33.795,33.795,67.550,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.784506,16.650,16.650,0.333,16.650,16.650,33.001,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.817749,33.243,33.243,0.665,33.243,33.243,65.543,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.834256,16.507,16.507,0.330,16.507,16.507,32.758,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.868218,33.961,33.961,0.679,33.961,33.961,67.468,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.885117,16.899,16.899,0.338,16.899,16.899,32.280,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.918930,33.814,33.814,0.676,33.814,33.814,67.529,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.935388,16.458,16.458,0.329,16.458,16.458,35.038,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.968846,33.458,33.458,0.669,33.458,33.458,66.113,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.985186,16.339,16.339,0.327,16.339,16.339,32.023,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.018694,33.508,33.508,0.670,33.508,33.508,65.274,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.036102,17.408,17.408,0.348,17.408,17.408,33.075,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.069554,33.452,33.452,0.669,33.452,33.452,68.069,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.086414,16.860,16.860,0.337,16.860,16.860,32.926,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.120084,33.670,33.670,0.673,33.670,33.670,67.977,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.136658,16.574,16.574,0.331,16.574,16.574,33.597,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.170279,33.621,33.621,0.672,33.621,33.621,67.102,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.186780,16.501,16.501,0.330,16.501,16.501,32.190,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.219764,32.984,32.984,0.660,32.984,32.984,65.174,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.236629,16.865,16.865,0.337,16.865,16.865,32.600,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.269674,33.045,33.045,0.661,33.045,33.045,64.803,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.286289,16.615,16.615,0.332,16.615,16.615,34.044,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.319570,33.281,33.281,0.666,33.281,33.281,67.013,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.336396,16.826,16.826,0.337,16.826,16.826,35.932,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.369700,33.305,33.305,0.666,33.305,33.305,67.529,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.386322,16.621,16.621,0.332,16.621,16.621,33.843,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.419842,33.521,33.521,0.670,33.521,33.521,66.934,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.435940,16.097,16.097,0.322,16.097,16.097,31.914,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.469300,33.360,33.360,0.667,33.360,33.360,68.582,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.485328,16.028,16.028,0.321,16.028,16.028,31.634,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.518258,32.930,32.930,0.659,32.930,32.930,66.097,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.535037,16.778,16.778,0.336,16.778,16.778,33.475,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.568142,33.105,33.105,0.662,33.105,33.105,68.099,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.584836,16.694,16.694,0.334,16.694,16.694,33.255,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.618352,33.516,33.516,0.670,33.516,33.516,66.979,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.635410,17.058,17.058,0.341,17.058,17.058,35.398,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.668489,33.078,33.078,0.662,33.078,33.078,66.748,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.685223,16.734,16.734,0.335,16.734,16.734,33.554,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.718563,33.340,33.340,0.667,33.340,33.340,66.550,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.734836,16.273,16.273,0.325,16.273,16.273,34.402,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.768202,33.366,33.366,0.667,33.366,33.366,67.272,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.784525,16.323,16.323,0.326,16.323,16.323,33.026,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.817625,33.100,33.100,0.662,33.100,33.100,66.039,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.834131,16.506,16.506,0.330,16.506,16.506,33.922,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.866731,32.600,32.600,0.652,32.600,32.600,65.452,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.882750,16.019,16.019,0.320,16.019,16.019,31.977,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.915872,33.122,33.122,0.662,33.122,33.122,66.405,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.932500,16.628,16.628,0.333,16.628,16.628,32.475,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.965853,33.353,33.353,0.667,33.353,33.353,67.752,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,103.982600,16.747,16.747,0.335,16.747,16.747,34.622,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,104.015791,33.191,33.191,0.664,33.191,33.191,65.716,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,104.032636,16.845,16.845,0.337,16.845,16.845,34.537,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,104.066055,33.418,33.418,0.668,33.418,33.418,67.575,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,104.082732,16.678,16.678,0.334,16.678,16.678,32.554,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,104.115608,32.875,32.875,0.658,32.875,32.875,65.713,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,104.132024,16.416,16.416,0.328,16.416,16.416,31.203,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,104.165549,33.525,33.525,0.671,33.525,33.525,66.942,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,104.182904,17.355,17.355,0.347,17.355,17.355,34.478,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,104.216396,33.492,33.492,0.670,33.492,33.492,66.911,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,104.232598,16.202,16.202,0.324,16.202,16.202,32.476,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,104.265925,33.327,33.327,0.667,33.327,33.327,66.233,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,104.282340,16.415,16.415,0.328,16.415,16.415,32.447,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,104.315470,33.130,33.130,0.663,33.130,33.130,67.881,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,104.332576,17.106,17.106,0.342,17.106,17.106,34.606,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,104.366157,33.581,33.581,0.672,33.581,33.581,65.926,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,104.383152,16.996,16.996,0.340,16.996,16.996,34.840,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,104.416144,32.992,32.992,0.660,32.992,32.992,65.007,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,104.432837,16.693,16.693,0.334,16.693,16.693,33.247,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,104.466239,33.402,33.402,0.668,33.402,33.402,67.051,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,104.482972,16.733,16.733,0.335,16.733,16.733,34.796,1800,9500,92,62,4200,30
