Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,Dropped,TimeInSeconds,msInPresentAPI,msBetweenPresents,AllowsTearing,PresentMode,msUntilRenderComplete,msUntilDisplayed,msBetweenDisplayChange,msFlipDelay,msUntilRenderStart,msGPUActive,msGPUVideoActive,msSinceInput,QPCTime
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.749924,0.672,33.583,0,Hardware: Independent Flip,27.807,33.583,33.583,0.000,-3.358,30.897,0.000,0.000,65220000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.766454,0.331,16.530,0,Hardware: Independent Flip,13.687,16.530,16.530,0.000,-1.653,15.207,0.000,0.000,65230000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.799856,0.668,33.403,0,Hardware: Independent Flip,27.658,33.403,33.403,0.000,-3.340,30.731,0.000,0.000,65240000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.816617,0.335,16.761,0,Hardware: Independent Flip,13.878,16.761,16.761,0.000,-1.676,15.420,0.000,0.000,65250000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.850605,0.680,33.988,0,Hardware: Independent Flip,28.142,33.988,33.988,0.000,-3.399,31.269,0.000,0.000,65260000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.867513,0.338,16.908,0,Hardware: Independent Flip,14.000,16.908,16.908,0.000,-1.691,15.555,0.000,0.000,65270000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.900606,0.662,33.093,0,Hardware: Independent Flip,27.401,33.093,33.093,0.000,-3.309,30.445,0.000,0.000,65280000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.917115,0.330,16.509,0,Hardware: Independent Flip,13.670,16.509,16.509,0.000,-1.651,15.189,0.000,0.000,65290000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.950486,0.667,33.371,0,Hardware: Independent Flip,27.631,33.371,33.371,0.000,-3.337,30.701,0.000,0.000,65300000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.967180,0.334,16.694,0,Hardware: Independent Flip,13.823,16.694,16.694,0.000,-1.669,15.359,0.000,0.000,65310000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.000536,0.667,33.356,0,Hardware: Independent Flip,27.619,33.356,33.356,0.000,-3.336,30.687,0.000,0.000,65320000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.016941,0.328,16.405,0,Hardware: Independent Flip,13.583,16.405,16.405,0.000,-1.641,15.093,0.000,0.000,65330000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.050308,0.667,33.366,0,Hardware: Independent Flip,27.627,33.366,33.366,0.000,-3.337,30.697,0.000,0.000,65340000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.067042,0.335,16.735,0,Hardware: Independent Flip,13.856,16.735,16.735,0.000,-1.673,15.396,0.000,0.000,65350000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.100618,0.672,33.575,0,Hardware: Independent Flip,27.800,33.575,33.575,0.000,-3.358,30.889,0.000,0.000,65360000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.117252,0.333,16.635,0,Hardware: Independent Flip,13.774,16.635,16.635,0.000,-1.663,15.304,0.000,0.000,65370000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.151226,0.679,33.974,0,Hardware: Independent Flip,28.131,33.974,33.974,0.000,-3.397,31.256,0.000,0.000,65380000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.167260,0.321,16.033,0,Hardware: Independent Flip,13.276,16.033,16.033,0.000,-1.603,14.751,0.000,0.000,65390000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.200531,0.665,33.271,0,Hardware: Independent Flip,27.549,33.271,33.271,0.000,-3.327,30.610,0.000,0.000,65400000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.217226,0.334,16.695,0,Hardware: Independent Flip,13.823,16.695,16.695,0.000,-1.669,15.359,0.000,0.000,65410000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.250050,0.656,32.824,0,Hardware: Independent Flip,27.178,32.824,32.824,0.000,-3.282,30.198,0.000,0.000,65420000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.266722,0.333,16.672,0,Hardware: Independent Flip,13.804,16.672,16.672,0.000,-1.667,15.338,0.000,0.000,65430000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.300137,0.668,33.416,0,Hardware: Independent Flip,27.668,33.416,33.416,0.000,-3.342,30.742,0.000,0.000,65440000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.317214,0.342,17.077,0,Hardware: Independent Flip,14.140,17.077,17.077,0.000,-1.708,15.711,0.000,0.000,65450000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.350386,0.663,33.172,0,Hardware: Independent Flip,27.467,33.172,33.172,0.000,-3.317,30.518,0.000,0.000,65460000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.366781,0.328,16.395,0,Hardware: Independent Flip,13.575,16.395,16.395,0.000,-1.639,15.083,0.000,0.000,65470000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.399993,0.664,33.212,0,Hardware: Independent Flip,27.499,33.212,33.212,0.000,-3.321,30.555,0.000,0.000,65480000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.416591,0.332,16.598,0,Hardware: Independent Flip,13.743,16.598,16.598,0.000,-1.660,15.270,0.000,0.000,65490000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.450435,0.677,33.843,0,Hardware: Independent Flip,28.022,33.843,33.843,0.000,-3.384,31.136,0.000,0.000,65500000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.467478,0.341,17.043,0,Hardware: Independent Flip,14.112,17.043,17.043,0.000,-1.704,15.680,0.000,0.000,65510000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.500458,0.660,32.980,0,Hardware: Independent Flip,27.307,32.980,32.980,0.000,-3.298,30.342,0.000,0.000,65520000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.516891,0.329,16.434,0,Hardware: Independent Flip,13.607,16.434,16.434,0.000,-1.643,15.119,0.000,0.000,65530000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.550459,0.671,33.567,0,Hardware: Independent Flip,27.794,33.567,33.567,0.000,-3.357,30.882,0.000,0.000,65540000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.567504,0.341,17.046,0,Hardware: Independent Flip,14.114,17.046,17.046,0.000,-1.705,15.682,0.000,0.000,65550000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.600559,0.661,33.055,0,Hardware: Independent Flip,27.370,33.055,33.055,0.000,-3.305,30.411,0.000,0.000,65560000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.617527,0.339,16.968,0,Hardware: Independent Flip,14.049,16.968,16.968,0.000,-1.697,15.610,0.000,0.000,65570000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.651283,0.675,33.756,0,Hardware: Independent Flip,27.950,33.756,33.756,0.000,-3.376,31.056,0.000,0.000,65580000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.667962,0.334,16.679,0,Hardware: Independent Flip,13.810,16.679,16.679,0.000,-1.668,15.345,0.000,0.000,65590000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.701459,0.670,33.497,0,Hardware: Independent Flip,27.736,33.497,33.497,0.000,-3.350,30.817,0.000,0.000,65600000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.718143,0.334,16.684,0,Hardware: Independent Flip,13.814,16.684,16.684,0.000,-1.668,15.349,0.000,0.000,65610000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.751161,0.660,33.018,0,Hardware: Independent Flip,27.339,33.018,33.018,0.000,-3.302,30.376,0.000,0.000,65620000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.767891,0.335,16.730,0,Hardware: Independent Flip,13.853,16.730,16.730,0.000,-1.673,15.392,0.000,0.000,65630000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.800882,0.660,32.991,0,Hardware: Independent Flip,27.316,32.991,32.991,0.000,-3.299,30.351,0.000,0.000,65640000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.817624,0.335,16.742,0,Hardware: Independent Flip,13.862,16.742,16.742,0.000,-1.674,15.403,0.000,0.000,65650000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.851239,0.672,33.615,0,Hardware: Independent Flip,27.833,33.615,33.615,0.000,-3.362,30.926,0.000,0.000,65660000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.867994,0.335,16.756,0,Hardware: Independent Flip,13.874,16.756,16.756,0.000,-1.676,15.415,0.000,0.000,65670000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.901273,0.666,33.279,0,Hardware: Independent Flip,27.555,33.279,33.279,0.000,-3.328,30.617,0.000,0.000,65680000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.918188,0.338,16.915,0,Hardware: Independent Flip,14.005,16.915,16.915,0.000,-1.691,15.562,0.000,0.000,65690000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.951006,0.656,32.818,0,Hardware: Independent Flip,27.173,32.818,32.818,0.000,-3.282,30.193,0.000,0.000,65700000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,84.967819,0.336,16.813,0,Hardware: Independent Flip,13.921,16.813,16.813,0.000,-1.681,15.468,0.000,0.000,65710000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.001285,0.669,33.466,0,Hardware: Independent Flip,27.710,33.466,33.466,0.000,-3.347,30.789,0.000,0.000,65720000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.018172,0.338,16.887,0,Hardware: Independent Flip,13.982,16.887,16.887,0.000,-1.689,15.536,0.000,0.000,65730000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.050966,0.656,32.794,0,Hardware: Independent Flip,27.153,32.794,32.794,0.000,-3.279,30.170,0.000,0.000,65740000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.067138,0.323,16.173,0,Hardware: Independent Flip,13.391,16.173,16.173,0.000,-1.617,14.879,0.000,0.000,65750000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.100815,0.674,33.676,0,Hardware: Independent Flip,27.884,33.676,33.676,0.000,-3.368,30.982,0.000,0.000,65760000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.117904,0.342,17.089,0,Hardware: Independent Flip,14.150,17.089,17.089,0.000,-1.709,15.722,0.000,0.000,65770000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.151516,0.672,33.612,0,Hardware: Independent Flip,27.831,33.612,33.612,0.000,-3.361,30.923,0.000,0.000,65780000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.168513,0.340,16.997,0,Hardware: Independent Flip,14.073,16.997,16.997,0.000,-1.700,15.637,0.000,0.000,65790000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.201817,0.666,33.304,0,Hardware: Independent Flip,27.576,33.304,33.304,0.000,-3.330,30.640,0.000,0.000,65800000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.218258,0.329,16.441,0,Hardware: Independent Flip,13.614,16.441,16.441,0.000,-1.644,15.126,0.000,0.000,65810000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.251431,0.663,33.172,0,Hardware: Independent Flip,27.466,33.172,33.172,0.000,-3.317,30.518,0.000,0.000,65820000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.268380,0.339,16.949,0,Hardware: Independent Flip,14.034,16.949,16.949,0.000,-1.695,15.593,0.000,0.000,65830000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.301865,0.670,33.485,0,Hardware: Independent Flip,27.726,33.485,33.485,0.000,-3.349,30.807,0.000,0.000,65840000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.319078,0.344,17.213,0,Hardware: Independent Flip,14.252,17.213,17.213,0.000,-1.721,15.836,0.000,0.000,65850000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.352686,0.672,33.608,0,Hardware: Independent Flip,27.828,33.608,33.608,0.000,-3.361,30.920,0.000,0.000,65860000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.369743,0.341,17.057,0,Hardware: Independent Flip,14.123,17.057,17.057,0.000,-1.706,15.692,0.000,0.000,65870000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.403323,0.672,33.579,0,Hardware: Independent Flip,27.804,33.579,33.579,0.000,-3.358,30.893,0.000,0.000,65880000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.420139,0.336,16.816,0,Hardware: Independent Flip,13.924,16.816,16.816,0.000,-1.682,15.471,0.000,0.000,65890000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.453160,0.660,33.021,0,Hardware: Independent Flip,27.341,33.021,33.021,0.000,-3.302,30.379,0.000,0.000,65900000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.470189,0.341,17.029,0,Hardware: Independent Flip,14.100,17.029,17.029,0.000,-1.703,15.666,0.000,0.000,65910000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.503297,0.662,33.108,0,Hardware: Independent Flip,27.414,33.108,33.108,0.000,-3.311,30.460,0.000,0.000,65920000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.519767,0.329,16.470,0,Hardware: Independent Flip,13.637,16.470,16.470,0.000,-1.647,15.153,0.000,0.000,65930000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.552771,0.660,33.004,0,Hardware: Independent Flip,27.328,33.004,33.004,0.000,-3.300,30.364,0.000,0.000,65940000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.569068,0.326,16.297,0,Hardware: Independent Flip,13.494,16.297,16.297,0.000,-1.630,14.993,0.000,0.000,65950000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.602807,0.675,33.739,0,Hardware: Independent Flip,27.936,33.739,33.739,0.000,-3.374,31.040,0.000,0.000,65960000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.619704,0.338,16.897,0,Hardware: Independent Flip,13.990,16.897,16.897,0.000,-1.690,15.545,0.000,0.000,65970000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.653416,0.674,33.712,0,Hardware: Independent Flip,27.913,33.712,33.712,0.000,-3.371,31.015,0.000,0.000,65980000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.670753,0.347,17.338,0,Hardware: Independent Flip,14.355,17.338,17.338,0.000,-1.734,15.951,0.000,0.000,65990000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.704178,0.668,33.425,0,Hardware: Independent Flip,27.676,33.425,33.425,0.000,-3.342,30.751,0.000,0.000,66000000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.720495,0.326,16.317,0,Hardware: Independent Flip,13.511,16.317,16.317,0.000,-1.632,15.012,0.000,0.000,66010000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.753710,0.664,33.214,0,Hardware: Independent Flip,27.502,33.214,33.214,0.000,-3.321,30.557,0.000,0.000,66020000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.770481,0.335,16.772,0,Hardware: Independent Flip,13.887,16.772,16.772,0.000,-1.677,15.430,0.000,0.000,66030000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.803285,0.656,32.804,0,Hardware: Independent Flip,27.162,32.804,32.804,0.000,-3.280,30.180,0.000,0.000,66040000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.820376,0.342,17.091,0,Hardware: Independent Flip,14.151,17.091,17.091,0.000,-1.709,15.724,0.000,0.000,66050000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.853767,0.668,33.390,0,Hardware: Independent Flip,27.647,33.390,33.390,0.000,-3.339,30.719,0.000,0.000,66060000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.870669,0.338,16.902,0,Hardware: Independent Flip,13.995,16.902,16.902,0.000,-1.690,15.550,0.000,0.000,66070000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.903640,0.659,32.971,0,Hardware: Independent Flip,27.300,32.971,32.971,0.000,-3.297,30.333,0.000,0.000,66080000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.920317,0.334,16.677,0,Hardware: Independent Flip,13.808,16.677,16.677,0.000,-1.668,15.343,0.000,0.000,66090000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.953787,0.669,33.470,0,Hardware: Independent Flip,27.713,33.470,33.470,0.000,-3.347,30.793,0.000,0.000,66100000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,85.970146,0.327,16.360,0,Hardware: Independent Flip,13.546,16.360,16.360,0.000,-1.636,15.051,0.000,0.000,66110000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.003822,0.674,33.676,0,Hardware: Independent Flip,27.883,33.676,33.676,0.000,-3.368,30.982,0.000,0.000,66120000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.019970,0.323,16.148,0,Hardware: Independent Flip,13.371,16.148,16.148,0.000,-1.615,14.856,0.000,0.000,66130000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.053782,0.676,33.812,0,Hardware: Independent Flip,27.997,33.812,33.812,0.000,-3.381,31.107,0.000,0.000,66140000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.070729,0.339,16.947,0,Hardware: Independent Flip,14.032,16.947,16.947,0.000,-1.695,15.591,0.000,0.000,66150000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.103922,0.664,33.192,0,Hardware: Independent Flip,27.483,33.192,33.192,0.000,-3.319,30.537,0.000,0.000,66160000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.120393,0.329,16.472,0,Hardware: Independent Flip,13.638,16.472,16.472,0.000,-1.647,15.154,0.000,0.000,66170000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.153863,0.669,33.470,0,Hardware: Independent Flip,27.713,33.470,33.470,0.000,-3.347,30.792,0.000,0.000,66180000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.170521,0.333,16.658,0,Hardware: Independent Flip,13.793,16.658,16.658,0.000,-1.666,15.326,0.000,0.000,66190000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.203875,0.667,33.353,0,Hardware: Independent Flip,27.616,33.353,33.353,0.000,-3.335,30.685,0.000,0.000,66200000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.220633,0.335,16.758,0,Hardware: Independent Flip,13.876,16.758,16.758,0.000,-1.676,15.418,0.000,0.000,66210000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.254809,0.684,34.176,0,Hardware: Independent Flip,28.298,34.176,34.176,0.000,-3.418,31.442,0.000,0.000,66220000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.271148,0.327,16.339,0,Hardware: Independent Flip,13.528,16.339,16.339,0.000,-1.634,15.031,0.000,0.000,66230000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.304472,0.666,33.325,0,Hardware: Independent Flip,27.593,33.325,33.325,0.000,-3.332,30.659,0.000,0.000,66240000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.321265,0.336,16.793,0,Hardware: Independent Flip,13.904,16.793,16.793,0.000,-1.679,15.449,0.000,0.000,66250000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.354434,0.663,33.169,0,Hardware: Independent Flip,27.464,33.169,33.169,0.000,-3.317,30.515,0.000,0.000,66260000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.370800,0.327,16.366,0,Hardware: Independent Flip,13.551,16.366,16.366,0.000,-1.637,15.056,0.000,0.000,66270000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.404593,0.676,33.793,0,Hardware: Independent Flip,27.980,33.793,33.793,0.000,-3.379,31.089,0.000,0.000,66280000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.421366,0.335,16.774,0,Hardware: Independent Flip,13.889,16.774,16.774,0.000,-1.677,15.432,0.000,0.000,66290000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.454138,0.655,32.772,0,Hardware: Independent Flip,27.135,32.772,32.772,0.000,-3.277,30.150,0.000,0.000,66300000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.471513,0.348,17.376,0,Hardware: Independent Flip,14.387,17.376,17.376,0.000,-1.738,15.985,0.000,0.000,66310000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.505164,0.673,33.650,0,Hardware: Independent Flip,27.862,33.650,33.650,0.000,-3.365,30.958,0.000,0.000,66320000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.521869,0.334,16.706,0,Hardware: Independent Flip,13.832,16.706,16.706,0.000,-1.671,15.369,0.000,0.000,66330000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.555300,0.669,33.431,0,Hardware: Independent Flip,27.681,33.431,33.431,0.000,-3.343,30.756,0.000,0.000,66340000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.572145,0.337,16.845,0,Hardware: Independent Flip,13.948,16.845,16.845,0.000,-1.685,15.497,0.000,0.000,66350000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.605210,0.661,33.065,0,Hardware: Independent Flip,27.377,33.065,33.065,0.000,-3.306,30.419,0.000,0.000,66360000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.621569,0.327,16.359,0,Hardware: Independent Flip,13.545,16.359,16.359,0.000,-1.636,15.051,0.000,0.000,66370000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.654707,0.663,33.139,0,Hardware: Independent Flip,27.439,33.139,33.139,0.000,-3.314,30.488,0.000,0.000,66380000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.671081,0.327,16.374,0,Hardware: Independent Flip,13.558,16.374,16.374,0.000,-1.637,15.064,0.000,0.000,66390000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.704202,0.662,33.120,0,Hardware: Independent Flip,27.424,33.120,33.120,0.000,-3.312,30.471,0.000,0.000,66400000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.721044,0.337,16.842,0,Hardware: Independent Flip,13.945,16.842,16.842,0.000,-1.684,15.495,0.000,0.000,66410000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.754262,0.664,33.218,0,Hardware: Independent Flip,27.504,33.218,33.218,0.000,-3.322,30.560,0.000,0.000,66420000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.771638,0.348,17.377,0,Hardware: Independent Flip,14.388,17.377,17.377,0.000,-1.738,15.986,0.000,0.000,66430000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.805143,0.670,33.505,0,Hardware: Independent Flip,27.742,33.505,33.505,0.000,-3.351,30.825,0.000,0.000,66440000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.822163,0.340,17.020,0,Hardware: Independent Flip,14.092,17.020,17.020,0.000,-1.702,15.658,0.000,0.000,66450000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.855663,0.670,33.499,0,Hardware: Independent Flip,27.737,33.499,33.499,0.000,-3.350,30.819,0.000,0.000,66460000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,86.872689,0.341,17.027,0,Hardware: Independent Flip,14.098,17.027,17.027,0.000,-1.703,15.665,0.000,0.000,66470000
